term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
fool,-0.010944116725119695,0.03845424944095451,0.008754822382525595,-0.0012297688421732068,-0.03865817659414183,-0.0004843397032191337,0.029637829603370126,-0.01286949637468438,0.006024534433428495,0.016246077983378154
non,0.021563452663874553,0.07146674837130332,0.024659253436390343,-0.06617257302829746,-0.09290978819421801,0.06837392561751408,0.055785578252263816,0.02898937095264258,0.0434102562055388,0.026383677920403772
reward,-0.021901849838795808,0.0003916821567186538,0.015682401806733148,-0.026888691095568552,-0.015386573157501058,-0.0012574381068709932,-0.0020088043081563263,-0.035131205048033985,-0.00029729919267086765,0.0012509169400301589
proclaim,-0.01481760277689899,-0.000222916937303629,0.008433251234293254,-0.012732169706762653,0.03532370720034825,0.0009261680099270477,-0.0015914406780653957,-0.009146538839036501,-0.007868745675148446,-0.006102545165623581
summer,-0.012658523616648043,-0.024170330488287525,0.004917334557237236,-0.01643358541940113,-0.02924148286262788,-0.014505782613337685,0.01641740546405391,0.01502238068170614,0.0021540421919968833,0.011013194514546019
illustrate,0.0012065823038179626,0.0068038596006955825,-0.009340366152620369,-0.0023787968062293405,-0.00028084357559108843,0.007329723781808518,-0.015769592259492336,-0.015635242784809607,0.010330486254668486,-0.004194775908802796
supply,-0.01815627354997393,0.00209578366182145,0.022300659453016746,-0.002529046963913564,0.006047933082475267,0.006282928393439491,0.0035732748604925496,0.04515754064986232,-0.04719187842369568,-0.02399494608706476
mens,-0.017012853126227554,-0.01436810128274936,-0.002054528104022731,-0.009256395351970991,-0.011684573798070128,-0.009231639400463912,-0.013272794087708773,0.008776577959702395,-0.031065564676384102,-0.010265939212231597
painting,0.0062571024027156565,0.015358215573846591,-0.02233108716395878,-0.009150126385650614,-0.006564771503231221,0.019011895764341268,-0.020674902942868847,0.00180016396120148,-0.0046106700203678635,0.007983552858776938
weaving,-0.003112868976232322,0.04311301395998678,-0.0777628993678229,0.05112758010029532,0.024648555797550202,-0.046904124707533294,0.03717351994677067,-0.0043315959567883115,0.026006363540973642,0.043120682043666154
design,-0.005391564979382354,-0.01367226758308327,-0.0072294156236749,0.010571824751532491,-0.01179611935255719,-0.016496477595514834,0.015118524823201442,-0.0010405217933233647,-0.010419712494733772,0.01579577780823418
bitter,0.025009798667723234,-0.020718848033475394,0.013997414705640568,-0.0004597876387237857,-0.01779288611841049,-0.01305517492397204,0.008400517607513515,-0.005330625352448678,-0.004863569540095763,-0.002498401746014848
govern,-0.019493984458999244,-0.0010358818620181314,-0.011836310035106646,0.045763403348565504,-0.0015541299426503584,0.00844507900936108,0.005894343274116358,-0.009830881791744179,-0.015609932274232326,-0.024576145123631977
strife,-0.004036395500746312,0.009540657081339405,-0.004388533027758099,-0.002144594696154683,-0.018474422767439762,0.018585227946410963,-0.0056473702981524,-0.0023269748562546075,0.0025532580292434138,-0.008316395630857879
diverse,0.026204387822887858,-0.019505870045079678,-0.005168590589167222,0.003881493473767301,-0.017691567685282142,-0.008099209757691002,0.01129381003644931,-0.02673503224784367,-0.0012511659803066846,-0.0016415430638836732
quiet,-0.012637790130094743,0.011201959979059584,-0.026475253011214863,0.0334582415433799,-0.01617699632094185,-0.022808406694540498,0.010530717210590967,0.004204588979474939,0.02702867938492363,0.008491249430376355
seed,0.03246162975340018,-0.035108127201589616,0.02103013173568716,-0.0010863638017279277,-0.02676024156981142,-0.023974651455005217,0.02593761848334726,-0.011310790942001624,-0.006179517557154284,0.005292808824851518
twelve,-0.07897818408839645,-0.14757812778958648,-0.07055918184325205,-0.05347780576990874,-0.021670811953043132,-0.02313280360533644,0.0597721045175411,0.06642167519632193,-0.031336649972670945,-0.020668810173370605
statesmen,-0.00332247337066467,0.024910572757704693,0.0075002685256242456,0.007865402622639026,0.0033820458727069243,0.0025812565229889977,-0.009530876501471684,0.00016406089369077744,-0.002989591477218051,0.0018147421723968432
garments,-0.012433018096560377,0.023013348162791308,0.005264351262625801,-0.001433317085049805,-0.01162588899060987,-0.0008568835157970651,-0.0032662948148138196,-0.01780301852224732,-0.01366175998258322,0.015320159716040883
level,-0.00037762585057148735,-0.0024095019289461102,-0.0038219234049991675,0.025949562717722554,-6.126739986474667e-05,0.019605902312594802,0.0027841339811276004,-0.0021764508510123373,-0.009232869210052326,-0.005190037231351665
marvellous,-0.00694226783587552,0.006964640266603331,0.0029563401196000707,0.0030826118681353287,-0.01980002164808689,0.007733146473098675,0.007977483542711264,-0.0011647823498136668,0.008439927462850792,0.005940737964312016
invite,-0.0009248881896740421,0.022495468410302883,-0.013264559688681322,-0.009676304902023885,-0.027514335945931948,-0.008750100648523072,-0.007920568313844967,-0.005013824457157504,0.016009029557719354,0.0025387925651734434
discord,0.015226661001815984,-0.005832643335160451,0.015387568668105782,0.014207971764289186,-0.050780629956768665,0.020638038215954318,0.012590303548123847,-0.05246780544555878,0.0041520462640138,-0.04866998363086569
regulate,-0.01956004141437138,-0.024921607679502654,0.017777861019388174,0.006748437737126686,0.0069795674415395375,0.014304564097473903,0.024466999228671796,-0.030321028243556827,-0.028052861298412675,-0.003414900623566237
chorus,-0.023401633252526387,0.011245656646910808,0.0015028524268283878,0.0035372045507639747,-0.07505437087845414,-0.015601391611475718,-0.035998537513455296,0.012063403574257208,-0.024473838968748732,0.026370830480870258
outer,0.08800997558475675,-0.036732651852421756,0.017679974456628708,-0.02103492615306799,0.017656127015935365,0.04175525767260757,0.008398250978178859,0.07652184199622074,0.013605263678102131,0.07260111174635495
jealous,-0.004927559773802811,0.001191915704652047,0.010239131194991397,0.01606881669333261,-0.002733103679045044,0.02044267807173661,0.013165827253080244,-0.008818037422861167,0.014103197258639687,0.014138374274551262
punish,-0.03585879381267587,-0.030796970694849768,0.0009553745669772145,-0.030378642760453066,0.007932145467195444,-0.0224998508083485,0.006674863478429402,-0.006995538915251785,-0.01367948883968513,0.0017330921550966598
apprehension,0.003441217941395939,0.009553292680321405,-0.013332751984622457,-0.011829498883733632,0.015023782976870164,0.0038455369450384044,-0.0003229556658181234,-0.0011930639849313852,-0.009610844811318738,-0.000953375760851012
fatal,-0.01855487569763993,-0.0383694329554392,-0.005572132286064071,0.016486398398362443,-0.0025453436797639173,0.003741283448001149,-0.0007885643850064925,-0.003958474549789085,-0.013593840003507867,-0.0012547237073301373
bond,0.023129399874012933,0.009141248245884253,-0.017859408697006203,-0.0015543984249529368,-0.00510033273730671,0.008743951597323702,0.021477901514241504,-0.005827955299506539,-0.003025590301596096,-0.021172399080508567
direct,-0.015674766372162217,-0.018975129071609444,-0.015007111584905052,0.00468711237725381,-0.013985957381643117,0.009697172104353462,-0.016313110300129153,0.00533707876065672,0.00864012482820616,-0.025677329082513592
idle,-0.0008117775257937157,0.005055267345084201,-0.003462057117450801,-0.0005243878625278331,0.010017559248095508,0.021185854805671187,0.004548022139603385,-0.011166408218797934,-0.019837609191679314,-0.006961267104130593
rough,0.02450669567682864,-0.014315934203802633,0.022490163764986637,-0.0008547410036394212,-0.03093403215355829,-0.007759548967563433,-0.010753632938447472,-0.0186033853622274,-0.0012931230010396388,-0.016184845588858764
sorrow,-0.009271137710007163,0.00669798072595057,-0.013188852686823214,-0.006507996473312452,-0.07953221296419699,0.03662136153196089,-0.08396511523609633,-0.04526949378873589,-0.07108558335389206,0.028571635927755162
argue,-0.0030379860703160576,0.043172553178189334,0.004282166686309521,-0.0431750923697656,0.01792677413861955,-0.006722979053864267,-0.006440801212743853,-0.015108949975558993,0.01046214084992371,0.0008337737003849326
seek,-0.011478222026700239,0.002983128730487668,-0.0070206739866878615,-0.002414187142052089,-0.012566300323275537,0.005644891191636767,0.005513954352127053,-0.007636743250695345,0.0031511076741607812,-0.010194132314057861
pay,-0.10321481571065251,-0.10053367694429241,0.017097620474456187,-0.08636113795494367,0.07613763287889032,-0.027278274892723428,0.06937351957704091,-0.018913671685797127,-0.03626789887686731,0.005159300090534831
repeat,-0.005236029322975016,0.027093052094708737,0.015935262039085924,-0.031161215948065434,-0.004888058006166547,0.006371774945016198,-0.002805179878989581,-0.005904582819171169,0.01455238076512803,-0.01667762858307139
due,-0.008598551093392838,-0.024228764303804065,-0.0015856339067302516,0.005795970149278542,-0.011312464069242228,-0.016382163049049492,-0.017066676979507915,-0.006263007958653789,-0.01732937024939425,0.027117823348872316
capable,0.009372596286202272,0.007719093967824283,-0.013194811664613457,0.0032596262731465595,0.0004414487094584313,0.004267445546756625,-0.004252948102543107,0.0018223147941458062,0.003365125286334887,-0.010600357209439682
fellow,-0.021875314114772015,0.011292772799553921,0.0066551846415905105,0.015625790218831894,-0.021529037907503414,-0.0011866049172291361,0.02340623422751962,-0.00013136077033939458,0.017910838753439056,-0.001553625763367268
utter,-0.00850625430280916,-0.0019234006189540126,-0.007181646357099345,-0.0127130713106664,-0.012395498748075698,0.015597046038786092,0.00307704940316695,0.0007019154849873498,-0.012391332941109657,-0.009011685256354093
sufficient,-0.022446930968485292,-0.008151671955791374,-0.004276279864383818,-0.024902511530233814,-0.017512276029894105,-0.017784133751889687,0.03292526738848881,0.008205539556107833,0.016443679239399624,0.00044273093514057924
blame,-0.025687239845343324,-0.013955377508633909,-0.008792186270188717,-0.004503342978182613,-0.012388277555704751,-0.006789963116018425,-0.0061204610087414665,-0.006903741910336551,-0.001452532409469144,-0.008774212394990167
error,0.0014308082714446257,0.031212346004127426,-0.029216607860763414,-0.01396472886748894,0.008219894075477963,-0.0019784456562510883,0.009323272744251317,-0.007141746232089039,-0.0019767293589915956,0.028796478407177164
duty,-0.01932283165991525,0.004268130339989855,-0.01806061425283481,-0.01674866106996372,0.0012994872642606954,-0.013413484227355586,-0.006957957381213637,-0.027240379930933232,-0.0039536933725296325,0.012963173897163328
direction,0.009191281974447844,-0.007896890311804768,-0.016173684711946607,-0.0014192530843429722,-0.0015515757495127584,0.01646594477953057,0.010773532337542979,0.029087303569589468,-0.0031175526270224257,-0.005018284132156246
water,0.11617658050693057,-0.10257909706669589,0.0016847647169623901,-0.01556147381591308,-0.06615536329012692,-0.024543458025287637,0.04393859078548096,-0.023526844867715488,-0.04336223622404326,-0.010254052800673928
grow,-0.00651909279486288,0.02053475964028082,-0.012502589279529927,0.023297112582895095,-0.03761152400514689,0.00784566501233808,-0.009992699213179041,-0.03913681700212655,-0.005479706721264028,0.02846504890710154
utmost,-0.01669988815712554,-0.014112415101163244,-0.007685445643967209,0.002779258521956271,0.0011461181346933147,0.011908666078069913,-0.01058891511549311,0.002666264618358195,-0.008097977999859103,0.009627661963210623
sum,-0.012546017891169122,-0.0025385258725349412,0.011827591735350827,-0.004980621534894961,0.015126134096854245,0.009775972880636391,0.00870069588065688,-0.010703206958655844,0.0018901825318917717,0.010991690701482471
ground,-0.009054791517914395,-0.004687678381856744,-0.009588100889068692,0.005651344493235155,-0.012412328171599473,-0.0013162754192384903,0.007062349098872571,0.0002469430513855805,-0.0026340436395970914,0.009063018417850338
serious,-0.020188281098110432,0.002094213382259753,-0.01814206557048325,-0.04544839030886683,-0.03620967880287584,0.00798960411747439,-0.0040080155912331095,-0.0026221359210101543,-0.015167550897415002,0.0063248941425211765
discourse,-0.010303409185974565,0.02070218226700827,-0.011495658338240154,-0.026830150467485214,-0.06067224176838573,0.01982996959770292,-0.01005750611657521,-0.021226986831449874,0.044097313202343134,0.0024829666976634067
pure,0.016778183252274075,0.007063944264607088,-0.03629350493148612,0.02018997546935652,-0.030279812053628903,0.03299173689898148,0.04552601054516231,-0.06311002063498213,-0.017611705827489756,-0.00865161301775636
battle,-0.034315887686551555,0.007891849365513036,0.016162023890377488,0.029095511667511866,-0.004551711464708527,0.0037929638794564403,0.008732982111592959,-0.04237667271180832,0.016374532112113746,-0.037881119194807925
endeavour,-0.017967531676683548,-0.013106397239303213,-0.030719252049558388,-0.018112188628722575,-0.014135588393665471,-0.015375237718393215,-0.008496307525785294,-0.027838511871198266,0.030433505815085332,-0.015429694371124375
ten,-0.02322738791496574,-0.05481570922932862,-0.04222505668195393,-0.0027931698461569282,-0.025582019644580404,0.007070805322949971,0.012712733771650121,0.02707921857544176,0.0004923994995182368,-0.008424913950085267
hard,0.0016497142236378119,0.013249191215189504,-0.02410863891461441,-0.022902083688368182,-0.028344088783471843,-0.00245434481524361,-0.025807242186658624,-0.04215400962420562,0.02823904698301988,-0.0118790977258645
mans,-0.012263776545258764,0.004905234437143472,0.00037882071790296823,0.013300279598648965,-0.005289850604496724,0.014165403138263569,-0.01585683299623752,-0.028146010427250366,-0.018529826833030984,0.007848686085597825
worthy,-0.025245131030796297,0.009052530318260905,-0.01934983941119306,-0.0028515899763131907,-0.05364063723364908,-0.012722056273166873,0.01753997021397306,-0.029825266621271065,0.039345000815272854,-0.01332320830407644
occasion,-0.009270652564953692,-0.008850994069971108,0.002920908570242491,-0.008422670523350391,-0.0028238143909231806,-0.006178483434812299,-0.00024830450878523695,-0.019897712882935927,-0.007840443459572466,-0.00749317961546786
incapable,0.008101371883470324,0.0036671248750120887,-0.010381367576340422,0.0015648631483799864,0.01205836662600875,0.006733631387023221,0.0009505404318636523,-0.00549800518398787,-0.03854294485058106,0.005065701704110123
mention,-0.0213299640607066,-0.00018682462922090044,0.010064087853077787,-0.01717074652765548,-0.0006974420540076366,-0.009378448168802853,-0.0011419177753594666,-0.04376211822954132,0.000393271818100491,-0.024889637119881885
sphere,0.059495025837049055,0.0047765205665057375,-0.05302083375108125,-0.03021028154116382,-0.03900361433423729,0.04013476821996791,0.036705479255652596,-0.05153677190205294,-0.020681612969763345,-0.032491016275652554
injure,-0.03745581885685771,0.024350937719648615,0.07712709183050731,-0.06029896249836137,0.0802041012766789,-0.013266584655650516,0.028780775029820023,-0.05362102260150698,-0.03901228738334312,-0.043866232398767344
wicked,-0.006160669017257618,0.01591122957320063,0.025492012669618366,-0.03589399057598362,0.016249957225223488,0.028755681183004554,-0.05320686812879966,-0.0002682578774633804,-0.03747667612885811,0.03559128510569748
mental,0.011990320705855406,0.011891580244293796,-0.024332412615271734,-0.0038647148638311936,-0.0009222983597451191,0.010699120477206878,0.016895092564267696,-0.0027207302916960156,-0.009042385051860875,-0.002138040053016682
fond,-0.015635889594070668,0.008219329342797229,0.019331851918285535,-0.005506223889725419,-0.017887299304926156,0.0017615095728141744,0.02322353680279373,-0.004921983463537153,0.012063513003543625,0.0017254857981002444
accuse,-0.008306579383510378,0.0047146113214365645,0.004964760867573579,-0.04630544443676117,0.05381956915943311,0.012132446589556194,-0.017432590061783684,-0.03722113298202945,0.024518959563209045,0.037614573238690684
supreme,-0.0031773942974192768,0.009792417430902148,-0.023244739527233126,0.004679269644926709,-0.006004772158421955,0.0003143161594584862,0.02623314908346979,-0.002967692775781605,-0.010362120529290239,-0.007973434841818347
dominion,-0.0013834976763833643,-0.007804616110343764,0.019138472921243724,0.022844537690058318,0.007292787141612584,0.026490829179005176,-0.0001649155131214439,0.006404343902968084,0.016568848366424173,-0.0019539912463307635
fountain,0.015402675014689133,-0.03503599179964975,0.026831186682723322,0.030469120755865817,-0.027971304157268808,-0.0217805150967998,0.022484380361892545,0.012101383100960534,0.03234942974927915,-0.011840891383284426
artisans,-0.01870002773858976,-0.017961284971443125,0.0005793156599906227,-0.02720733458051007,-0.01957509376201819,-0.014250150625103982,-0.0047093681445299525,-0.0023567675862266662,-0.02457678201802182,-0.0023392217705539135
golden,-0.01113698403918502,0.0048594988493363455,0.0006040159864155152,-0.008012248520603428,-0.05837586959624539,-0.007496168443683559,-0.03320522034246421,0.05216858160683124,0.008242728689028086,-0.006697665688997203
clearness,0.016560675583709286,0.03267421064847343,-0.04347467913290944,0.005935520975038446,-0.021604271223830754,0.03922640752167616,0.06541641931627981,-0.024122789359032448,-0.04286505537755876,-0.0048284360220323215
depth,-0.004511729352507756,-0.026478670202924312,-0.041584226350457075,-0.018613726795548523,-0.027821523076512665,0.0149944607929937,-0.009518579482070645,0.026957207369234338,0.005576722154386883,0.003501746410158592
indicate,-0.0011828988042235132,-0.003959105630766203,-0.012047709942201862,-0.013243299173689174,-0.01247632599738818,0.01191103236834254,-0.03262340338907094,0.007962844779321082,-0.007341498320568158,0.00556999787470753
keen,-0.003988652655493284,0.010452236184558969,-0.01936976950487457,-0.006620289429701368,-0.02238144964282724,0.006840166694110575,0.012157562501719496,-0.005703128079384602,-0.010973022351090248,-0.013580720693018052
obedient,-0.010478697020451792,-0.011751880201357657,0.0006441717653512194,0.002344175476456108,-0.01261337489073351,0.012108427544679754,0.01369359081074749,-0.0032304294009675473,-0.007865597373892527,0.004926419233811193
extremes,0.014888062081616379,-0.006289271492978788,0.00031010608420225697,0.004645174889508008,-0.006387133731437521,0.034383887828007324,0.011816308401210372,-0.021158554057427212,-0.002053703371437199,-0.024646647210649426
tongue,0.09368732039649776,-0.07172708046955231,0.07074122305568573,-0.012895856543453058,-0.046348993786937104,-0.06737474889896929,-0.06970360971761917,-0.03548968709623483,0.024295306668047013,-0.09742520217872608
illustrious,-0.008810752353192985,0.017088660999123678,0.008883483313821095,-0.02052144991969126,0.007711157304836404,-0.011861538382435205,-0.015458859323209631,0.01454468423867421,-0.04168865056208443,-0.0016083541976351166
genius,-0.005452915320420545,-0.011496310902513438,0.00233276834399421,-0.009509249931869506,-0.0385900206655368,0.013395974569235233,-0.021959399221021737,-0.023869569080946798,-0.025105310826390677,0.006189351336832364
tyrant,-0.07360236569096036,0.041407061726630806,0.14429092784119898,0.4310718153720104,0.08590187275266205,0.32611975907678087,0.014322008126167624,-0.12039445668351059,-0.06779578908736411,0.08425465795070808
prophecy,0.005001198680896802,0.011913761906633525,0.011087563233503357,-0.023205033625418436,-0.024562590399901815,0.010264735291939267,0.012598107183345256,-0.015362622907046772,0.015917030962018172,0.021764547319157206
simplicity,-0.0098403717156306,0.03332253283795716,0.00932840658872903,-0.007303753176007405,-0.029202381850822322,-0.02155395565666492,-0.021785345665703296,-0.0006702764443943033,-0.03342389267569597,0.026833853399733685
waters,0.0062818433206097805,-0.029306869958466947,-0.002877977887614176,-0.003879922316163378,-0.04030947979992571,-0.005710997054344313,0.0014740854962276087,-0.0019046024673583014,-0.009176670744806562,0.00019840089364083066
spectator,0.008244362368080283,-0.008203350708304524,-0.0068108277479883165,-0.01847547240642236,0.0036232563650405772,0.012012449807141029,0.01017966149359787,0.02152759210411069,0.0018793304203992911,0.007464161289784105
desert,-0.0243297049984036,-0.005081090838294072,0.011067812431799913,-0.004476009883152677,0.005142194571317736,-0.007684828186113567,0.023008765644818498,-0.04025598402688546,0.0021204085861394294,-0.021375930445973353
room,-0.004634602092814878,0.016642216303031667,0.0041227896156409765,-0.019805377270143937,0.008908802331034872,-0.014396519999874994,-0.018206829673585976,0.002886770212753484,0.019535879370304755,0.010179482745765503
fame,-0.01504144877406337,0.01931624541197084,0.017430975926563255,0.0042666198800440985,-0.017100472293908917,0.0010645838684128336,-0.005764305319000048,-0.023465190505969197,0.00132354059119808,0.012732989783044546
accusation,-0.024870420003036332,-0.01470986997125145,0.018817911329754328,-0.008007867530937463,0.02861113819171409,0.0041326894526136455,0.033460058716222256,-0.028711971103109978,0.028336451233251833,-0.0030307503576959705
respective,-0.003305820959741265,0.011223531870850149,0.005751557548071064,0.0016164900389707563,0.003786874596919585,0.00048756863664422103,-0.001879340622977918,-0.004899366612721197,-0.004383875024240369,-0.005938574709577042
prison,-0.016529121884448265,0.021507629695467784,0.046729915293610806,-0.06559539199398742,0.06089000278041395,0.03238419673962718,0.04637403409272421,-0.1426138294437883,-0.060447249967241545,-0.041461183194752275
winter,-0.004414815871527749,-0.01386579811361803,0.004271335625373269,-0.0041196799889757895,-0.03646237659481215,-0.014704799212960043,0.007330463524320405,0.018470096834285046,0.0029411245546887683,0.008942963969689969
nurse,0.02798353543019906,-0.014992787180341152,0.030774852552383575,0.0030519467109159384,0.007546415459343846,-0.015891644419578375,-0.007612238533590674,-0.00904413216814699,-0.026687515692343174,0.0022606261583138403
field,-0.004588043963046807,-0.005093845639273087,-0.0027190708650519095,0.006752735706478037,0.0026177028629080297,-0.02409602040440644,-0.00861089462120754,0.015454291968700195,0.017885555456774525,-0.017157161447669336
branch,0.008298745759458295,0.017129161398558256,-0.039513205519330796,-0.00840804621005471,0.0016653224009830997,0.0008465617137567202,0.013294413320594679,0.003155841181227313,-0.04128361830297418,-0.004138333293657141
essential,0.009195351974982356,0.018290718558268318,-0.011707198430759357,0.004163329131990869,-0.009695127506893272,0.020906195896143658,0.011163008002935492,-0.026914493990281146,-0.03206114700008819,0.009026197525345
characteristic,0.0039766846184143105,0.005929618994013199,-0.017868444118081674,-0.004925105352457902,-0.007604393450626816,0.00026055071503445647,-0.00818426949277151,-0.007434640003103685,-0.01845780870651787,0.0037604971383160407
soft,0.026504991644324627,0.0015384449643758328,-0.009767580827331762,-0.012485569824844691,-0.04391674063162725,-0.007486828903714371,0.0021835016540522802,-0.016231967567158043,0.016903918204562194,0.029891363441574444
instant,-0.0039549125160801505,0.009974113996367292,0.007389009554533224,-0.016389124365263356,-0.002197892889462509,-0.0008343569143352196,0.0020169268976677614,-0.007257572219692296,-0.014127248393183838,0.004745453332345013
sister,-0.025383488622864176,-0.03404134869027447,-0.011345007002929019,-0.025754470437962626,-0.005830725147232899,-0.0008492106877725119,0.0337396084839193,0.0038185232323982013,-0.017246365771689844,0.006555976742513057
count,-0.001866076454982578,0.0013828653167783868,-0.005538108116091803,0.0025156450898389986,-0.00939207353775124,0.017828687053998794,-0.014944864085609676,0.011430282982146682,-0.01513749190566551,-0.018482236400863473
implant,-0.014448431031365424,0.003574912818578232,0.005903142529965328,0.023383241151302765,-0.03615929551430281,0.011617118241867602,0.0023509301011275675,-0.010755106423938168,-0.008002898006676912,0.04067797371184688
manage,-0.006793116112993432,0.012996970901241994,0.016053842306852216,-0.010626290268524663,-0.014372066439255097,0.01011990598293585,0.013681662715015563,0.016622544981068545,0.015510958216437542,0.006102433919335586
educate,-0.015374660087339015,0.013530007463184794,0.012202371378833786,-0.005239111881107396,-0.01582415667049489,-0.0022142939459778577,-0.0010338128905401584,-0.03546136254244708,-0.026597926144266728,-0.008161486992119264
comprehend,0.004846744860099562,0.01201842586557606,-0.021850488510751345,-0.00891741270547405,-0.010086977028572135,6.0557603125227546e-05,0.004242228523297419,0.005622697741556422,-0.011385082934567782,0.017541984144773353
proposition,-0.002442826229068931,0.017041342568188178,-0.02767049535710923,-0.04162793297187254,-0.026213452601933772,0.03679117772186788,-0.04020774793433458,-0.029308311162285338,-0.009032912792730332,-0.06361432395325498
impious,-0.01099475003819982,-0.012091420170096446,0.007043890740110012,-0.11175324568400266,0.15717717313605745,0.07666923814005286,-0.12813590541245862,-0.022402722081033208,0.18720799792568785,0.20660129764293744
interfere,0.007791542448252474,0.008014602221619095,0.04610093692459068,-0.005608908770840442,-0.0002304758840870418,-0.01131406927559858,0.02293646794956325,0.0025205790343851672,0.021757525837078056,0.04451815715769436
profitable,0.0011759330062049629,0.04011709412609253,0.025968180569324872,0.013528966593800113,0.014006884813868956,0.01875954944349496,-0.07353570251095584,0.062002843555065176,-0.10090794871548144,-0.03819812386903983
entreat,-0.011158665966021991,0.012392248023056057,0.01558853145850793,-0.019260616331552807,0.012740088895420283,-0.0070525058140676455,0.005454327094635382,-0.00845348582935817,-0.0002843482209130073,-0.002894194531481961
dislike,-0.007484425932539833,-0.0015033216319080992,-0.018875763872830166,0.005052521748475884,-0.01681473558088474,-0.007044543015196899,0.004961640617486427,-0.0025930268008064615,-0.00014002875225984572,0.004339531786067236
assistance,-0.004474662347490832,0.006665104903675225,-0.006929607735714945,-0.001985664396683223,0.009186514591637487,-0.009062168958021862,0.02279670262602675,-0.018063977603455468,0.011019812974293802,-0.014664569940007598
stop,-0.01407775423619498,0.009411094727984655,0.014130170673571885,-0.0017269808000907713,-0.005944572400696811,-0.004403800269205589,-0.00644380043835909,0.005066234337103932,0.006427315322133602,-0.010234611259002584
soldier,-0.018551777193015633,0.001142835773306933,0.003598490207420876,0.01650573570439722,-0.01571921220372374,-0.00213404483651838,-0.020817775464818195,-0.014767041567186678,-0.016288120272446843,0.0022198834885374815
civil,-0.01656069680537936,-0.011926852073964924,-0.035141861514565734,0.0016349034791333329,-0.016062598805314746,-0.01898460916980647,0.008397844869454602,-0.017915075696754986,-0.008390754124228052,-0.016372394545133655
fulfil,-0.03351835165212853,-0.00842451625658813,0.02245619508683073,-0.03286304630124577,0.04012117174515311,-0.012466316636432061,0.0023138237333731704,-0.013826059979708132,-0.05785789726055542,-0.009680818590966884
hunger,0.014679973153231388,0.03314341823408023,0.04458598263933617,0.035126928888390564,-0.012912036136464158,-0.02452907426729687,-0.021364192913840264,0.013553137958496686,0.016934751295737807,0.14604397785498077
recall,-0.004369404896007111,0.012317925872331801,0.008084494755518644,0.006317360575341039,7.368219320025712e-05,0.0020448773370820637,-0.005736055482770695,0.019529876911957057,-0.00423701180417447,-0.0009543101500290446
abstract,0.04217731707145043,-0.006299602035151928,-0.043408332818526456,-0.007636794522261455,0.009880785587134056,0.04292095248353815,0.0220680256704507,0.009338971005105895,-0.007233791548448681,-0.03149645207675181
main,0.004919029364294168,0.013370051130221782,-0.010020736049422631,-0.011080714548241945,0.007100933901741597,0.019048264400843503,0.013591330476867005,-0.012595565177856769,-0.011263914125983841,-0.00013835243149081466
rescue,-0.0332363272656993,0.0072597078180490614,0.032342651316284964,-0.02654580791815565,0.0008256341486456798,-0.018331932695248486,0.04506681885541511,0.02722747776130474,0.036119964910720656,0.04011069095630927
palm,-0.019455971346711728,-0.011766021184545233,-0.013411434267940718,0.01260376708556862,-0.042392788300294235,-0.007239904545779588,-0.024032728581638626,0.0009924367271203483,-0.0019135329206321043,0.0009193723198640679
contain,0.030711407353404968,-0.009450645739321877,0.008031674512528175,0.0069276678020568395,-0.004146066601657773,0.009521635646202304,-0.008165957284874634,-0.002580560027835769,0.011935309968157951,-0.041467462233843434
bent,0.016441070263734897,-0.0013725403573922742,-0.00508899151359787,-0.012519304382899053,-0.004589618258485548,0.009347787762936143,-0.015887502312963587,0.00046806529764500086,0.005688933098224481,-0.011244680235932569
creator,0.0933774870196123,-0.043958165939235475,0.01971901288395541,0.006113297138670934,-0.01177995841880244,-0.011984132965568696,0.005326735582250365,-0.05191656718017177,-0.04740910418336845,0.024022690605774666
recourse,-0.008847737101774878,0.0014524399943791437,-0.00573624537815434,-0.01795053162104682,-0.014978344593827212,-0.00028909509572342036,0.006047909364047869,-0.007138520525130446,-0.002054509774242352,-0.00936328499521437
tribe,-0.014164537032493988,-0.02480382880746382,-0.004857116872969315,-0.024815339736767996,0.01767907055458038,0.007693101251119316,0.010934996726099006,0.004008806196374602,-0.01938502424139612,-0.018914283498694333
inner,0.06495698976755966,-0.024837697625871843,-0.0014162955861105478,-0.0038732948559957944,0.007180403150272764,0.01076081692131993,-0.007256822693139196,0.015300011766319416,-0.03106332375684263,0.04785989918838311
firm,0.0017657528187876497,0.014459751613004189,-0.011957828872416533,-0.00807207451459408,0.002251468524075102,-0.000506166372368905,-0.0020049855507365626,-0.006939947668863396,0.0036977984952976453,0.004246259311203844
gracious,0.0012284955932710122,0.0058600218259476245,-0.015964715251508062,-0.009603590249005301,-0.017563619773745445,-0.006187208005094954,0.028439235440467652,0.0017978245266412009,-0.005662582789317437,0.007340337428856168
conceit,-0.0041753688771759105,0.00965554207056851,-0.009565303653087642,-0.011419060224447733,-0.022454072164500825,0.00928305563730441,0.009167661182873828,-0.0015358634749829698,0.015633215228138028,-0.0007922206496996081
marry,-0.04546317387142729,-0.05372828212201791,-0.016810955502303496,-0.021738034409933986,0.005036559202823453,0.020100578300496035,0.04711545659282366,-0.013474804240245622,-0.02630531601039397,-0.011849893849521143
