book_id,chap_id,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
1497,8,inferior,2,8.58706575570921e-05,JJ,0.0,0.0,0.0,0.0,0.0,8.58706575570921e-05,0.0,0.0,-8.58706575570921e-05
1497,8,influence,2,0.0001349656470368,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,8,injustice,2,0.0001509213889387,NN,0.0001509213889387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001509213889387
1497,8,intelligence,1,0.0001029098471858,NN,0.0,0.0,0.0,0.0001029098471858,0.0001029098471858,0.0,0.0,0.0001029098471858,0.0001029098471858
1497,8,interminable,1,0.000513652478512,JJ,0.000513652478512,0.000513652478512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,8,intimidation,1,0.000513652478512,NN,0.000513652478512,0.0,0.0,0.000513652478512,0.0,0.0,0.0,0.0,-0.000513652478512
1497,8,inviting,1,0.0002850161349138,VBG,0.0,0.0002850161349138,0.0,0.0,0.0002850161349138,0.0,0.0002850161349138,0.0002850161349138,0.0002850161349138
1497,8,involution,1,0.000513652478512,NN,0.000513652478512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000513652478512
1497,8,iron,3,0.0004344852080175,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004344852080175,0.0004344852080175
1497,8,irrational,2,0.0003361868612151,JJ,0.0,0.0,0.0003361868612151,0.0003361868612151,0.0,0.0,0.0,0.0,-0.0003361868612151
1497,8,jest,1,0.0001448284026725,NN,0.0,0.0,0.0,0.0,0.0001448284026725,0.0,0.0001448284026725,0.0,0.0001448284026725
1497,8,journey,1,0.0001598580330848,NN,0.0,0.0001598580330848,0.0,0.0001598580330848,0.0001598580330848,0.0,0.0,0.0,0.0001598580330848
1497,8,joy,2,0.0003042441324619,NN,0.0,0.0,0.0,0.0,0.0003042441324619,0.0,0.0,0.0,0.0003042441324619
1497,8,justice,2,6.154666609239462e-05,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.154666609239462e-05,6.154666609239462e-05
1497,8,kind,4,8.942723169289463e-05,NN,0.0,0.0,0.0,0.0,8.942723169289463e-05,0.0,0.0,8.942723169289463e-05,8.942723169289463e-05
1497,8,kindred,2,0.0001768972227136,VBN,0.0,0.0001768972227136,0.0,0.0,0.0001768972227136,0.0,0.0,0.0001768972227136,0.0001768972227136
1497,8,larger,2,0.0001861785635758,JJR,0.0,0.0,0.0001861785635758,0.0,0.0,0.0,0.0001861785635758,0.0001861785635758,0.0
1497,8,leader,1,0.0001598580330848,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001598580330848,0.0001598580330848
1497,8,leave,2,5.581139673234201e-05,VB,0.0,0.0,0.0,0.0,0.0,5.581139673234201e-05,5.581139673234201e-05,0.0,-5.581139673234201e-05
1497,8,lesser,3,0.0002653458340704,JJR,0.0,0.0,0.0002653458340704,0.0,0.0,0.0,0.0,0.0,-0.0002653458340704
1497,8,level,3,0.0005590611720988,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005590611720988,0.0005590611720988
1497,8,liberty,12,0.0020171211672907,NN,0.0,0.0020171211672907,0.0,0.0,0.0020171211672907,0.0,0.0020171211672907,0.0020171211672907,0.0020171211672907
1497,8,longing,1,0.0002653458340704,NN,0.0,0.0002653458340704,0.0,0.0,0.0,0.0002653458340704,0.0,0.0,0.0
1497,8,lost,4,0.0002699312940736,VBN,0.0,0.0,0.0,0.0,0.0,0.0002699312940736,0.0,0.0,-0.0002699312940736
1497,8,love,2,5.020218751116068e-05,NN,0.0,0.0,0.0,0.0,5.020218751116068e-05,0.0,0.0,0.0,5.020218751116068e-05
1497,8,lover,3,0.0003243567366008,NN,0.0,0.0003243567366008,0.0,0.0,0.0003243567366008,0.0,0.0,0.0003243567366008,0.0003243567366008
1497,8,loving,1,0.0001863537240329,VBG,0.0,0.0,0.0,0.0,0.0001863537240329,0.0,0.0,0.0001863537240329,0.0001863537240329
1497,8,lower,1,0.0001192219444029,JJR,0.0,0.0,0.0,0.0,0.0,0.0001192219444029,0.0,0.0,-0.0001192219444029
1497,8,loyal,1,0.0003734647462706,JJ,0.0,0.0,0.0,0.0003734647462706,0.0003734647462706,0.0,0.0003734647462706,0.0003734647462706,0.0003734647462706
1497,8,luxury,1,0.000196567523557,NN,0.0,0.0,0.0,0.0,0.000196567523557,0.0,0.0,0.0,0.000196567523557
1497,8,magnificence,1,0.0003082811628489,NN,0.0,0.0003082811628489,0.0,0.0,0.0003082811628489,0.0,0.0,0.0003082811628489,0.0003082811628489
1497,8,mire,1,0.0003367552557984,NN,0.0,0.0,0.0003367552557984,0.0,0.0,0.0,0.0,0.0,-0.0003367552557984
1497,8,miserable,1,0.000125158101829,JJ,0.000125158101829,0.0,0.000125158101829,0.0,0.0,0.000125158101829,0.0,0.0,-0.000125158101829
1497,8,mistake,1,9.30892817879122e-05,NN,0.0,0.0,0.0,0.0,0.0,9.30892817879122e-05,0.0,0.0,-9.30892817879122e-05
1497,8,mob,1,0.0002483066444416,NN,0.0002483066444416,0.0,0.0,0.0002483066444416,0.0,0.0,0.0,0.0,-0.0002483066444416
1497,8,mockery,1,0.0004252038671552,NN,0.0,0.0,0.0004252038671552,0.0,0.0,0.0,0.0,0.0,-0.0004252038671552
1497,8,money,23,0.0012163219350662,NN,0.0012163219350662,0.0012163219350662,0.0,0.0,0.0012163219350662,0.0,0.0012163219350662,0.0012163219350662,0.0012163219350662
1497,8,monster,1,0.0002332770140293,NN,0.0,0.0,0.0,0.0002332770140293,0.0,0.0,0.0,0.0,-0.0002332770140293
1497,8,mother,1,6.367345487416103e-05,NN,0.0,6.367345487416103e-05,0.0,0.0,6.367345487416103e-05,6.367345487416103e-05,0.0,6.367345487416103e-05,0.0
1497,8,music,3,0.0001193533302952,NN,0.0,0.0,0.0,0.0,0.0001193533302952,0.0001193533302952,0.0,0.0,0.0001193533302952
1497,8,neglected,2,0.0004153411115196,VBN,0.0004153411115196,0.0,0.0004153411115196,0.0,0.0,0.0004153411115196,0.0,0.0,-0.0004153411115196
